ISBN,freq_R,freq_G,freq_B,mean_R,mean_G,mean_B,median_R,median_G,median_B,dominant_R,dominant_G,dominant_B
090440482X,87.46727381905525,141.85648518815051,159.8197558046437,156.18701936948088,174.0111911722301,161.26942279797933,149.11532507739938,166.95820433436532,159.8197558046437,89,140,155
090571251X,231.8830856334041,205.5637650389243,157.18386411889597,177.48228451510923,148.95509059670272,127.94934679407648,203.51013250194856,170.28371005455963,133.4489477786438,207,176,142
090686402X,165.14749513618676,157.53234435797665,146.25656614785993,190.31584830485127,186.34404296227893,180.53715737881004,192.3141186299081,188.60568086883876,191.36563631300473,160,154,144
091005035X,140.06619321988475,63.75747018625218,51.26021707088302,177.82902778418173,133.93693384798243,95.78252630139339,188.27114919797847,122.26983080641617,74.7905954735223,140,72,53
091096517X,23.46228146430986,22.95363662706462,22.730029943011687,111.2926299772735,116.5601258712016,118.80879612128535,88.68597122302158,108.27230215827338,115.91546762589928,33,36,37
091233309X,253.3136875226915,253.26600508289968,252.03467263705676,174.97099170141462,155.376959187541,140.70236322580794,193.83588317107092,174.87413073713492,140.31849791376914,234,228,218
091399085X,7.386576354679803,93.88448275862069,129.7100985221675,76.03035113797591,117.73481768196352,136.73156257116528,76.83507923717433,107.09412435824301,129.7100985221675,26,93,123
091563001X,240.62874810407186,240.85357601213394,238.17944230544862,170.58615841926115,168.6613761198957,168.7822240742242,172.47591026112542,174.9540272158882,181.4766458256712,231,231,226
091563709X,155.17185385656293,227.08322056833558,34.74018944519621,160.34196111774264,200.21547555124798,76.53380357740696,155.17185385656293,205.24034911043975,34.74018944519621,152,211,34
091610804X,188.5549523110785,8.033162142333088,29.06529713866471,161.2124166484487,66.28903226425716,73.52788787746442,188.5549523110785,61.079437318990486,71.28134556574923,150,31,38
091611984X,80.44037137826156,75.46358251960942,97.38210340963663,106.6297682115365,96.8303770241161,108.13489357221374,99.85970381917382,102.32424006235385,97.38210340963663,100,92,110
091639770X,35.87141015121322,54.04688782088852,66.48317899425624,122.80808823683637,121.56418236908185,78.60457899155111,115.64138972809668,122.85113864701943,66.48317899425624,210,136,63
091651501X,233.45052631578946,232.94547368421053,219.77536842105263,156.97959878352995,147.13183384063967,130.2913947200333,172.69007464749794,156.3212607132983,134.06497097041748,223,220,205
091710272X,31.795579066691857,23.429812960513885,12.63102210466654,114.17087812345699,127.2767759823362,121.54515227573297,111.93321392016377,126.24564994882293,117.61668372569089,61,62,50
091714323X,223.54559505409583,221.0517774343122,206.6935085007728,155.50121916249867,123.23600523842906,107.1981657906402,142.10599636583888,108.26923076923077,89.01362810417929,215,207,185
091747211X,192.75403608736943,185.68267534934202,158.05847239180574,138.62783092076606,121.11725501394706,93.81322049114529,166.82643776824034,118.29444834855938,89.50159744408946,175,167,140
091868448X,103.73153638814016,114.08391734052111,132.50530098831985,110.15222136290251,117.041471837979,128.51056496142624,103.73153638814016,114.08391734052111,132.50530098831985,63,67,75
092007944X,236.5067852129153,177.59934487599438,57.70547496490407,147.66209534618332,125.51888446894759,73.95948479935146,162.01382033563672,133.09624876604147,57.70547496490407,230,176,63
092183313X,178.00931376856164,162.31684386257797,138.72963711448907,107.54958629709688,81.58022561958273,76.36318583466539,107.02562111801242,72.26552795031056,79.84510869565217,171,153,133
092448361X,28.230052321778942,28.2648790058862,30.377207325049053,139.44707747132307,120.26747875767046,112.21051289977257,161.7752397558849,110.34315605928509,91.78081952920662,179,145,127
092506565X,92.21593596507186,75.89403310896853,141.396034200473,149.70702052477424,118.54841991167022,118.74935387354935,169.59714645404952,84.10910616869492,128.4071661237785,94,75,136
092927959X,92.11276537082989,169.19023986765922,183.82147780534876,137.73799993694624,153.23664821009515,144.88133584683104,140.46884100174722,169.19023986765922,152.80422401518746,123,157,153
093113708X,184.36921783010933,184.91327913279133,174.55920007475936,148.62782168178038,78.1530678739937,70.43492378182899,136.81209850107066,57.373907195696034,47.735877605917956,186,186,176
093158003X,153.87046406140962,2.819085833914864,95.71379972086532,199.0793684940821,136.87022574085023,140.40815686413887,201.0722543352601,150.3429802955665,133.7447731755424,153,12,96
093229409X,231.18965105162525,219.85647705544932,209.19395315487571,157.95842101228064,124.81200289571264,117.74670556334658,189.4883812524616,102.5417282127031,100.63293943870015,52,56,52
093279601X,214.93691750086296,98.59302726958923,35.2851225405592,172.5025551577057,105.66183890962245,65.03778004949564,202.98314268512945,98.59302726958923,35.2851225405592,196,95,38
093287021X,252.7938769881401,250.8496828169532,226.27112255217432,212.29128468392793,179.3912147686308,138.69930708607484,232.9591346153846,181.35913461538462,140.02776025236594,246,240,215
093425267X,84.48423743254757,56.17906844646407,58.75276909968759,185.85355177064625,152.03078127308856,119.36888225573288,208.39951865222622,148.26169491525422,119.20298755186722,83,52,54
093467874X,53.32905982905983,32.11538461538461,32.5727969348659,139.06041395756932,98.37392082970032,83.88377986556777,143.8449822658043,95.94867515126225,92.29605674942624,68,43,43
093500839X,254.26973561430793,254.2477760497667,253.99807153965784,185.56171330234093,178.3042720700028,177.47637124789995,199.3590308370044,189.58443465491925,188.55433186490455,226,220,218
093512764X,117.93682092555332,120.41435278336687,153.5306505700872,150.1267583946476,130.36482190155488,143.5388847821444,160.8505747126437,120.41435278336687,153.5306505700872,130,129,156
093761100X,195.64839164123035,190.8493777882132,213.74254519840338,142.42387149051993,136.06244121710043,195.59710871258594,159.3089430894309,152.7260162601626,199.61707317073171,197,192,215
093777913X,36.77350484020687,77.95981965256597,43.68797241745126,121.33939231210861,146.8699885614422,107.19491517596718,132.17906458797327,151.0977728285078,101.29362880886427,52,90,57
093825636X (1),9.893838518339184,127.82605011499818,197.4107250938143,137.67364435025644,158.57005290925443,155.19105871979318,173.0797626895188,127.82605011499818,188.4713249835201,221,194,171
093825636X(1),9.845230881105321,127.9003757120349,197.50478729850929,137.56708536283287,157.72825013153343,153.97387992126693,173.99742433998713,127.9003757120349,184.71538956857694,221,194,171
093825636X,10.5040163049994,127.75314710466371,197.05191224073852,135.8751838332786,158.63482471571461,155.66604925710715,175.94630654083957,127.75314710466371,188.8883826879271,221,194,171
094032248X,140.77393548387096,109.23703225806452,118.93703225806452,135.06831084770343,75.71481272126263,83.87966829396645,140.77393548387096,69.13850093109869,81.07402234636872,138,104,114
094066934X,63.33119658119658,49.02716727716728,98.74094424094424,146.1449944879709,129.01644812109492,149.51513700743,135.8264182895851,120.73920406435225,138.24555461473327,81,58,92
094153331X,253.53024221453288,253.1114186851211,227.13910034602077,237.88519578730285,225.40671094493533,201.57036499772644,249.39440595329742,244.5437516037978,213.53502694380293,248,245,220
094192016X,38.24861730597681,47.8092774308653,55.98528099910794,90.20023876913145,104.61701861525383,109.77683349392312,84.60781096160157,100.71611421069905,111.7052838857893,43,54,62
094340326X,196.67384460395417,189.3083994459136,185.86777483944087,144.73497239404728,126.77501230305829,126.4217893195297,138.87688888888889,134.54066666666668,132.7711111111111,190,179,175
094594604X,150.20235665244016,7.057710150306179,141.96604193727964,138.3109343870048,116.53183791389463,111.28873366955028,138.2893783946892,128.85221674876848,124.37739547038328,150,17,141
094681984X,231.03506939262797,138.56275182808537,57.599910461125205,144.78236795744843,97.45383917531986,51.64428543536087,154.82259018332348,89.32584269662921,48.17622708456535,202,122,56
094718399X,253.86367538041358,253.93975809598126,253.51907920405773,195.945562520544,152.6516358370018,145.03840214490293,188.66595517609392,159.63820704375667,152.85165421558165,150,34,25
094839708X,154.09716966853338,132.65930074163765,115.17027395186923,150.68590444943612,91.47828711859958,78.5691593453196,154.09716966853338,103.99290250280164,79.45797534553604,151,127,107
095425290X,151.35763355693848,33.254990705568574,39.24804008728683,167.08852223957552,123.93655404293438,131.37802287626616,164.3183492999263,117.66795242687239,138.38540662166506,145,50,58
096052102X,254.8655880522713,254.83748185023853,254.0839037544078,196.75715547068162,193.03939138820027,192.94599114906072,219.43874797625472,216.55477603885592,214.37452779276848,246,245,236
096132872X,253.19969497664664,253.00629110666284,251.71823467734248,202.43205860838535,191.2881249144453,188.1206894993418,210.2295081967213,199.86359418496752,195.7646149087535,229,223,216
096247519X,234.6581019716043,231.81422084267402,232.30269586710352,176.11220121437808,172.62089236063986,165.8651382443151,196.4826498422713,193.1506309148265,187.25078864353313,234,232,232
096265342X,208.59889349930845,91.17901600474215,193.95000987947046,157.97977328819167,88.97722191503217,134.31683590015564,147.97376738305942,91.17901600474215,137.28318584070797,205,92,191
096315320X,39.439237490071484,40.74525236479168,35.1579897465521,91.76304045517428,89.3457632895495,102.65580371761317,83.46,62.35087719298246,88.52140350877193,39,46,41
096325264X,98.45988571428572,14.398514285714286,111.95931428571429,144.72915008133765,72.15520586353094,121.32380033430934,151.97141286421112,71.08104422365089,136.68692772257938,240,101,157
096362556X,1.6492176567866683,1.6490268413687825,1.6410125938175804,110.62685383177852,110.62616805687382,110.57980173699143,117.7159090909091,117.71396103896105,117.71071428571429,166,166,166
096485340X,35.83526455395784,46.41239704034622,35.05388803573921,90.325888572489,80.80389674147268,69.6046825380391,48.668005354752346,61.268273092369476,48.32235609103079,38,48,37
096489422X,1.912647374062165,1.4356913183279743,2.0791800643086815,64.74131942716912,48.35974804237773,36.816355143131354,36.75837520938023,24.474664991624792,23.002931323283082,16,11,11
096496662X,67.42910660477237,2.4484892906588485,13.85902760811141,138.9924359035637,101.49644563748362,87.32570409729301,135.22184300341297,99.72696245733789,92.30147895335608,68,7,14
096535573X,36.01190662697791,67.93717687607707,45.044806517311606,94.81799944993722,111.21927955578943,93.45132911956848,75.69712188526174,102.49101796407186,75.76047904191617,39,57,43
096574373X,77.86432846791978,122.0386432846792,179.17494487031396,124.5304915848304,150.8029656205183,132.24733657182713,77.86432846791978,122.0386432846792,144.06923076923076,74,110,162
096585454X,95.74530386740331,30.59767955801105,53.49569060773481,135.9068515668218,74.87517068282325,83.3296165013061,138.68999619627235,50.12922465208747,53.49569060773481,72,27,47
096635883X,252.41652306132792,252.74515965534718,251.92113532691334,175.69912057939058,162.19539855732464,160.07476877155864,186.6983751846381,169.15805022156573,159.04283604135892,218,202,197
096658421X,212.46246692054476,247.65429548828504,247.52217130316916,163.47951866327793,176.77107966955197,177.02801307976634,192.275,205.45815217391305,205.95652173913044,215,246,246
096682251X,198.41229909154438,203.4083857442348,193.6327044025157,150.22996645891584,161.75661877401157,160.968206236436,168.04329420819704,169.71137194535308,159.65922647681356,195,197,190
096771382X,172.33770952027083,154.13904714722153,140.2317727685575,94.01289295725338,86.70343765880902,81.06383662934184,98.82677902621722,93.30337078651685,88.64419475655431,167,152,138
096941806X,11.652453058752272,14.74778921865536,20.657783161720168,137.20605042618644,104.92001653202249,67.53402825388223,144.7691641403205,101.98971405060688,42.74717136391689,222,170,83
097045760X,41.616282153274994,42.43821267568284,48.04468310792893,124.66234039188073,92.78915538215762,73.5242380954707,131.83727584891264,91.45148771021992,67.59418548774627,70,61,61
1400001617,49.339898537749924,40.25231274246494,27.890778871978515,144.7426359152069,107.04818799433554,69.4107805371719,147.54957983193276,108.30789915966386,50.34087822544138,233,156,69
1400002214,152.69262610704658,201.111956103196,79.35560261840585,190.01098256654979,160.58979522262945,120.95897212617042,198.59540064678404,182.66546891843333,79.35560261840585,157,197,84
1400020204,251.5720611916264,249.62936124530327,250.1935050993022,183.48722307164198,129.64174501431035,134.43215708030067,223.19727739343895,120.94699258445482,116.60477890689371,33,33,67
1400030021,227.04506055568748,226.10442887675137,209.3265851341724,175.60948565805202,169.9711243273958,152.1237387139209,185.18646616541352,176.54436090225565,157.56992481203008,227,227,210
1400030366,57.46914606274673,47.57438188240183,87.9136713068772,126.48404846523003,120.12702554084038,126.69550650035663,113.01657060518733,105.36671469740634,111.18155619596541,41,34,53
1400030374,252.78355234017423,254.03115310792853,252.91259412372656,158.266832353582,168.6995059965348,157.48393271074167,181.03273882237968,184.4287808453457,157.59394087466407,212,213,192
